_c0,User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
7310,Latest News from Business Wire,NewsFromBW,2021-07-13,totalenergies se uk regulatory announcement australia totalenergies enters into an infrastructure agreement with gip on gladstone lng replacement,0.0,0.0,0.0,Bullish,positive
845,Latest News from Business Wire,NewsFromBW,2022-08-31,totalenergies se uk regulatory announcement belgium totalenergies selected to install 4400 ev charging stations for electric vehicles in flanders,0.0,0.0,0.0,Bullish,positive
7224,Latest News from Business Wire,NewsFromBW,2021-07-26,totalenergies se uk regulatory announcement belgium totalenergies signs renewable power purchase agreement with air liquide 1,0.0,0.0,1.0,Bearish,positive
6086,Latest News from Business Wire,NewsFromBW,2021-12-17,totalenergies se uk regulatory announcement brazil totalenergies expands its presalt footprint on giant lowcost and low emissions reserves,0.0,0.0,0.0,Bullish,positive
7115,Latest News from Business Wire,NewsFromBW,2021-08-03,totalenergies se uk regulatory announcement brazil totalenergies launches phase 4 on the giant mero field development,0.0,0.0,0.0,Bullish,neutral
1071,Latest News from Business Wire,NewsFromBW,2022-08-22,totalenergies se uk regulatory announcement cyprus totalenergies announces significant offshore gas discovery in block 6,0.0,0.0,0.0,Bullish,positive
6708,Latest News from Business Wire,NewsFromBW,2021-10-04,totalenergies se uk regulatory announcement decarbonization of air transportation air france totalenergies the mtropole of nice cte dazur and nice cte dazur airport carry out a niceparis flight fueled with 30 sustainable aviation fuel,0.0,0.0,0.0,Bullish,neutral
3778,Latest News from Business Wire,NewsFromBW,2022-04-05,totalenergies se uk regulatory announcement directorpdmr shareholding,0.0,0.0,0.0,Bullish,neutral
3314,Latest News from Business Wire,NewsFromBW,2022-05-09,totalenergies se uk regulatory announcement disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
1276,Latest News from Business Wire,NewsFromBW,2022-08-03,totalenergies se uk regulatory announcement floating offshore wind in france totalenergies corio generation and qair join forces to bid for mediterranean tender,0.0,0.0,0.0,Bullish,positive
6497,Latest News from Business Wire,NewsFromBW,2021-10-28,totalenergies se uk regulatory announcement france totalenergies allocates 200 million to equip its highway service stations with highpower ev charge points,0.0,0.0,0.0,Bullish,neutral
2335,Latest News from Business Wire,NewsFromBW,2022-06-15,totalenergies se uk regulatory announcement gabon totalenergies and compagnie des bois du gabon join forces to develop a new forest management model combining wood production and carbon sinks,0.0,0.0,0.0,Bullish,positive
6146,Latest News from Business Wire,NewsFromBW,2021-12-09,totalenergies se uk regulatory announcement gabon totalenergies ep gabon finalizes the divestment of interests in nonoperated assets and the cap lopez terminal,0.0,0.0,0.0,Bullish,neutral
192,abushaula,abushaula2,2022-09-27,totalenergies se uk regulatory announcement grandpuits zerocrude platform totalenergies and saria join forces to produce sustainable aviation fuels infotravelwebid totalenergies se uk regulatory announcement grandpuits zerocrude platform totalenergies and,0.0,0.0,0.0,Bearish,neutral
1579,Latest News from Business Wire,NewsFromBW,2022-07-28,totalenergies se uk regulatory announcement halfyear report,0.0,0.0,0.0,Bullish,neutral
595,Latest News from Business Wire,NewsFromBW,2022-09-15,totalenergies se uk regulatory announcement iraq totalenergies sells its nonoperated interest in the sarsang oil field,0.0,0.0,0.0,Bullish,neutral
6938,Latest News from Business Wire,NewsFromBW,2021-09-06,totalenergies se uk regulatory announcement iraq totalenergies signs major agreements for the sustainable development of the basra region natural resources,0.0,0.0,0.0,Bullish,positive
3664,Latest News from Business Wire,NewsFromBW,2022-04-14,totalenergies se uk regulatory announcement japan totalenergies and eneos to study sustainable aviation fuel production at eneos negishi refinery,0.0,0.0,0.0,Bullish,positive
6258,Latest News from Business Wire,NewsFromBW,2021-11-23,totalenergies se uk regulatory announcement libya totalenergies strengthens its presence and implements its multienergy strategy,0.0,0.0,0.0,Bullish,positive
5674,Latest News from Business Wire,NewsFromBW,2022-01-31,totalenergies se uk regulatory announcement mozambique totalenergies to become a leading player in fuel distribution,0.0,0.0,0.0,Bearish,positive
6081,Latest News from Business Wire,NewsFromBW,2021-12-20,totalenergies se uk regulatory announcement new caledonia totalenergies and prony resources new caledonia join forces for the territorys energy transition through a 160 mw solar projet,0.0,0.0,0.0,Bullish,positive
6758,Latest News from Business Wire,NewsFromBW,2021-09-29,totalenergies se uk regulatory announcement offshore wind totalenergies green investment group and ridg reveal west of orkney scotwind bid in scotland,0.0,0.0,0.0,Bullish,neutral
1786,Latest News from Business Wire,NewsFromBW,2022-07-20,totalenergies se uk regulatory announcement papua new guinea totalenergies announces new milestone towards papua lng development,0.0,0.0,0.0,Bearish,positive
3179,Latest News from Business Wire,NewsFromBW,2022-05-18,totalenergies se uk regulatory announcement plastic recycling totalenergies and new hope energy partner on us advanced recycling project,0.0,0.0,0.0,Bullish,neutral
3176,Agadir Group,AgadirGroup,2022-05-18,totalenergies se uk regulatory announcement plastic recycling totalenergies and new hope energy partner on us advanced recycling project agadirgroupcom totalenergies se uk regulatory announcement plastic recycling totalenergies and new hope energy,0.0,0.0,0.0,Bullish,neutral
3174,RecycleTraders,RecycleTraders,2022-05-18,totalenergies se uk regulatory announcement plastic recycling totalenergies and new hope energy partner on us advanced recycling project businesswirecom totalenergies se uk regulatory announcement plastic recycling totalenergies and new hope energy totalenergies paristte lsette nysette and new hope energy today announced a commercial agreement under which new hope energy will build an,0.0,0.0,0.0,Bullish,positive
3686,Latest News from Business Wire,NewsFromBW,2022-04-12,totalenergies se uk regulatory announcement poland totalenergies and kghm join forces to develop offshore wind power,0.0,0.0,0.0,Bullish,positive
223,Latest News from Business Wire,NewsFromBW,2022-09-26,totalenergies se uk regulatory announcement qatar totalenergies selected as qatarenergys first partner in the north field south lng project,0.0,0.0,0.0,Bullish,positive
6378,Latest News from Business Wire,NewsFromBW,2021-11-08,totalenergies se uk regulatory announcement renaud lions is appointed senior vice president investor relations of totalenergies,0.0,0.0,0.0,Bullish,neutral
618,Latest News from Business Wire,NewsFromBW,2022-09-13,totalenergies se uk regulatory announcement research totalenergies and the technical university of denmark create a center of excellence in decarbonized energies,0.0,0.0,0.0,Bullish,positive
5679,Latest News from Business Wire,NewsFromBW,2022-01-31,totalenergies se uk regulatory announcement rwanda totalenergies signs a mou with rwanda development board rdb to deploy its multienergy offer and contribute to the development of the energy sector,0.0,0.0,0.0,Bearish,positive
6668,Latest News from Business Wire,NewsFromBW,2021-10-12,totalenergies se uk regulatory announcement scotland green investment group totalenergies and ridg partner with repsol sinopec and uniper to develop largescale green hydrogen facility in orkney,0.0,0.0,0.0,Bullish,positive
6627,Latest News from Business Wire,NewsFromBW,2021-10-18,totalenergies se uk regulatory announcement scotland totalenergies and scotwind partners commit to local industrial development,0.0,0.0,0.0,Bullish,positive
5271,Latest News from Business Wire,NewsFromBW,2022-02-21,totalenergies se uk regulatory announcement suriname totalenergies announces another significant discovery in block 58,0.0,0.0,0.0,Bullish,neutral
7196,Latest News from Business Wire,NewsFromBW,2021-07-29,totalenergies se uk regulatory announcement suriname totalenergies announces another successful well in offshore block 58,0.0,0.0,0.0,Bearish,positive
5898,Latest News from Business Wire,NewsFromBW,2022-01-14,totalenergies se uk regulatory announcement thierry pflimlin is appointed new president marketing services member of the executive committee of totalenergies,0.0,0.0,0.0,Bullish,neutral
581,Latest News from Business Wire,NewsFromBW,2022-09-15,totalenergies se uk regulatory announcement total voting rights,0.0,0.0,0.0,Bullish,neutral
6885,Latest News from Business Wire,NewsFromBW,2021-09-14,totalenergies se uk regulatory announcement totalenergies and air liquide partner to develop lowcarbon hydrogen production in the normandy industrial basin,0.0,0.0,0.0,Bullish,positive
5292,Elliott Teters,Elliott_Teters,2022-02-18,totalenergies se uk regulatory announcement totalenergies and honeywell sign a strategic agreement to promote the development of advanced plastic re businesswirecom totalenergies se uk regulatory announcement totalenergies and honeywell sign a strategic agreement totalenergies paristte lsette nysette and honeywell today announced a strategic agreement to promote the development of advanced plastic re,0.0,0.0,0.0,Bearish,positive
5302,Latest News from Business Wire,NewsFromBW,2022-02-17,totalenergies se uk regulatory announcement totalenergies and honeywell sign a strategic agreement to promote the development of advanced plastic recycling,0.0,0.0,0.0,Bullish,positive
5300,RecycleTraders,RecycleTraders,2022-02-17,totalenergies se uk regulatory announcement totalenergies and honeywell sign a strategic agreement to promote the development of advanced plastic recycling businesswirecom totalenergies se uk regulatory announcement totalenergies and honeywell sign a strategic agreement totalenergies paristte lsette nysette and honeywell today announced a strategic agreement to promote the development of advanced plastic re,0.0,0.0,0.0,Bearish,positive
3255,Latest News from Business Wire,NewsFromBW,2022-05-13,totalenergies se uk regulatory announcement totalenergies and rsted partner to participate in dutch offshore wind tenders,0.0,0.0,0.0,Bullish,positive
5649,Latest News from Business Wire,NewsFromBW,2022-02-02,totalenergies se uk regulatory announcement totalenergies and veolia join forces to accelerate the development of biomethane,0.0,0.0,0.0,Bullish,positive
6182,Latest News from Business Wire,NewsFromBW,2021-12-03,totalenergies se uk regulatory announcement totalenergies angola startup of clov phase 2 project,0.0,0.0,0.0,Bullish,neutral
5489,Latest News from Business Wire,NewsFromBW,2022-02-10,totalenergies se uk regulatory announcement totalenergies board of directors decisions on 2021 dividend 2022 shareholder returns and 2022 sustainability climate resolution,0.0,0.0,0.0,Bullish,neutral
3400,Latest News from Business Wire,NewsFromBW,2022-05-03,totalenergies se uk regulatory announcement totalenergies brazil start of production from the first development phase of the giant mero field,0.0,0.0,0.0,Bullish,neutral
4458,Latest News from Business Wire,NewsFromBW,2022-03-17,totalenergies se uk regulatory announcement totalenergies convening of the annual shareholders meeting of may 25 2022,0.0,0.0,0.0,Bullish,neutral
3218,Latest News from Business Wire,NewsFromBW,2022-05-17,totalenergies se uk regulatory announcement totalenergies disclosure of transactions in own shares,0.0,0.0,0.0,Bullish,neutral
7156,Latest News from Business Wire,NewsFromBW,2021-07-30,totalenergies se uk regulatory announcement totalenergies financial report 1st half 2021,0.0,0.0,0.0,Bullish,neutral
4506,Latest News from Business Wire,NewsFromBW,2022-03-16,totalenergies se uk regulatory announcement totalenergies implements its responsible withdrawal from myanmar,0.0,0.0,0.0,Bearish,neutral
4930,Latest News from Business Wire,NewsFromBW,2022-03-03,totalenergies se uk regulatory announcement totalenergies invests in sustainable forestry in southeast asia,0.0,0.0,0.0,Bullish,neutral
6793,Latest News from Business Wire,NewsFromBW,2021-09-28,totalenergies se uk regulatory announcement totalenergies joins forces with china three gorges corporation to develop more than 1100 high power charge points for electric vehicles in wuhan and hubei province,0.0,0.0,0.0,Bullish,positive
4750,Latest News from Business Wire,NewsFromBW,2022-03-09,totalenergies se uk regulatory announcement totalenergies launches its electricity startup accelerator at station f in paris,0.0,0.0,0.0,Bullish,neutral
6223,Latest News from Business Wire,NewsFromBW,2021-11-29,totalenergies se uk regulatory announcement totalenergies launches its largest solar power plant in france,0.0,0.0,0.0,Bullish,positive
